,Job info,Skills,location
596,"['Job Function: Production/Manufacturing/Maintenance/Packaging', 'Industry: Manufacturing/Industrial', 'Specialization:Factory Head,Industrial Engineering,Production Management,Production/Manufacturing/Maintenance', 'Qualification:                         CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)                                                                                       Any Graduate', 'CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)', 'Any Graduate', 'Employment Type:               Full Time']","['Production Control Plan ', 'Production Planning ', 'Production Manufacturing ', 'Production Monitoring ', 'Production Data Analysis ', 'Production Drawings ']","Dubai (Dubai), Australia (Australia), Canada (Canada), New Zealand (New Zealand)"
597,"['Hiring Location: Pune', 'Job Function: IT Software : Software Products & Services', 'Industry: IT-Software', 'Specialization:Internet/E-commerce,Mobile,internship', 'Role:               Intern, Fresher', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Intern']",['. '],"Ahmedabad (Gujarat), Mehsana (Gujarat), Rajkot (Gujarat), Surat (Gujarat), Udaipur (Rajasthan)"
598,"['Hiring Location: Pune', 'Job Function: IT Software : Software Products & Services', 'Industry: IT-Software', 'Specialization:Internet/E-commerce,Mobile,internship', 'Role:               Intern, Fresher', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Intern']",['. '],"Ahmedabad (Gujarat), Mehsana (Gujarat), Rajkot (Gujarat), Surat (Gujarat), Udaipur (Rajasthan)"
599,"['Job Function: Teaching/Education,IT Software : Software Products & Services', 'Industry: IT-Software', 'Specialization:internship,Training,internship', 'Role:               Intern', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Intern']",['. '],"Mumbai (Maharashtra), Dombivali (Maharashtra), Kalyan (Maharashtra), Navi Mumbai (Maharashtra), Thane (Maharashtra)"
600,"['Job Function: Production/Manufacturing/Maintenance/Packaging', 'Industry: Manufacturing/Industrial', 'Specialization:Production/Manufacturing/Maintenance', 'Role:               Product Manager', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['production ', 'production engineer ', 'Production Data Analysis ', 'production manager ', 'Production Process Handling ', 'Production Planning ', 'Production Control Plan ']","Dubai (Dubai), Australia (Australia), Canada (Canada), Malta (Malta)"
601,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Software', 'Specialization:Application Programming', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['node js ', 'react js ']",Hyderabad/ Secunderabad (Andhra Pradesh)
602,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Hardware/Networking,  IT-Software', 'Specialization:Application Programming,Software Engineer,Software Engineer (C) , C, C++ developer', 'Qualification:                         CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)                                                                                       BE/ B.Tech (Engineering)', 'CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)', 'BE/ B.Tech (Engineering)', 'Employment Type:               Full Time']","['C ', 'C++ ', 'c/c++ ', 'C++ ', 'Telephony Engine ', 'VOIP ', 'PRI networks ', 'Python ', 'MySQL ', 'PHP ', 'JavaScript ', 'Redis ', 'Queues ']",Gurgaon (Haryana)
603,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Software', 'Specialization:Application Programming,Software Engineer', 'Role:               Software Developer/ Programmer', 'Qualification:                         CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)                                                                                       Any Graduate', 'CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)', 'Any Graduate', 'Employment Type:               Full Time']","['Linux Shell Scripting ', 'Python Scripting ', 'Shell Scripting ', 'Perl ', 'Linux Server ', 'APACHE ', 'Web Server ', 'Application Server ']",Gurgaon (Haryana)
604,"['Job Function: Doctors/Nurses/Medical Professional', 'Industry: Healthcare', 'Specialization:Nursing', 'Role:               Nurse', 'Qualification:                         Other School/ Graduation                       -                        BSc, BPbsc, GNM', 'Other School/ Graduation                       -                        BSc, BPbsc, GNM', 'Employment Type:               Full Time']","['infectious diseases ', 'sterilization ']",Pune (Maharashtra)
605,"['Job Function: Accounting/Tax/Company Secretary/Audit', 'Industry: Accounting-Tax/Consulting', 'Specialization:Audit & Risk,Taxation', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Accounts ', 'Sales Tax ', 'Taxation ']","Chennai (Tamil Nadu), Coimbatore (Tamil Nadu), Cuddalore (Tamil Nadu), Madurai (Tamil Nadu), Ooty (Tamil Nadu)"
606,"['Job Function: Finance', 'Industry: Accounting-Tax/Consulting', 'Specialization:Back Office,Credit Control & Collections,Debt Instrument,Financial Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Back office executive ', 'Office assistant ']","Asansol (West Bengal), Burdwan (West Bengal), Haldia (West Bengal), Kolkata (West Bengal), WEST BENGAL (West Bengal)"
607,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Software', 'Specialization:Application Programming', 'Role:               Software Developer/ Programmer', 'Qualification:                         MCA/ PGDCA,  ME/ M.Tech./ MS (Engg/ Sciences)                                                                     (Computer Science,  Computer Science                                                )                                                                 BE/ B.Tech (Engineering),  BCA (Computer Application)                                                                    (Computer Science,  Computer Science                                                                        )', 'MCA/ PGDCA,  ME/ M.Tech./ MS (Engg/ Sciences)                                                                     (Computer Science,  Computer Science                                                )', 'BE/ B.Tech (Engineering),  BCA (Computer Application)                                                                    (Computer Science,  Computer Science                                                                        )', 'Employment Type:               Full Time']","['Python ', 'Django ', 'API ', 'GIThub ', 'JIRA ', 'Rest API ', 'AWS Cloud ', 'BIT bucket ', 'Flask ', 'Angular ']",Kolkata (West Bengal)
608,"['Job Function: Engg. project Mgmt./site Engg./Civil Engg.,Production/Manufacturing/Maintenance/Packaging', 'Industry: Petrochemicals,  Petroleum/Oil and Gas/Power', 'Specialization:Automotive,Design,Telecom,Product Development', 'Role:               Design Engineer - Electrical, Draftsman/ Draughtsman - Electrical, O&M Engineer - Mechanical, Site/ Field Engineer - Electrical', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Mechanical Lead Engineer ', 'Engineering ', 'Programming ']","ANDHRA PRADESH (Andhra Pradesh), ASSAM (Assam), GUJARAT (Gujarat), HARYANA (Haryana), KARNATAKA (Karnataka)"
609,"['Job Function: Engg. project Mgmt./site Engg./Civil Engg.', 'Industry: Engineering/Projects', 'Specialization:Bridge,Building/Residential,Civil', 'Role:               Quality Engineer - Civil/ Structural, Site/ Field Engineer - Civil/ Structural', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Civil Building Works ', 'Civil Engineering ', 'Civil Construction Structural ', 'Civil Design ']",Canada (Canada)
610,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Software', 'Specialization:Application Programming,Internet/E-commerce,Mobile,System Security', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['communication', 'communication', 'english proficiency ', 'client communication', 'client communication', 'Analytical Development ', 'java ']",Gurgaon (Haryana)
611,"['Job Function: Front Office Staff/Secretarial/Computer Operator', 'Industry: Real Estate', 'Specialization:Front Office,Receptionists', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['""Telephone"" ', 'Incoming Calls ', '""Incoming Calls"" ', '""Answering"" ', '""Answering Incoming"" ', '""Clients"" ']",Noida/ Greater Noida (Uttar Pradesh)
612,"['Job Function: Materials/Logistics/Supply Chain Mgmt/Procurement', 'Industry: Automobiles/Auto Component/Auto Ancillary,  Manufacturing/Industrial', 'Specialization:Warehouse', 'Qualification:                         CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)                                                                                       Any Graduate', 'CA (Chartered Accountant),  CS (Company Secretary),  ICWA,  M.Arch. (Architecture),  M.Com. (Commerce),  M.Ed. (Education),  M.Pharm. (Pharmacy),  M.Phil. (Philosophy),  M.Sc. (Science),  MA (Arts),  MBA/ PGDM,  MCA/ PGDCA,  MD/ MS (Medicine),  ME/ M.Tech./ MS (Engg/ Sciences),  Master of Dental Surgery (MDS),  ML/ LLM (Law)', 'Any Graduate', 'Employment Type:               Full Time']","['Inventory Control ', 'Warehouse Manager ', 'Purchase ', 'Inventory Management ', 'Dispatch ', 'Stock Control ', 'Shipping ', 'Warehouse ', 'Logistic ', 'Warehouse Operations ']","Dubai (Dubai), Australia (Australia), Canada (Canada)"
613,"['Job Function: IT Hardware : Hardware Products & Services,IT Software : Software Products & Services', 'Industry: Automobiles/Auto Component/Auto Ancillary', 'Specialization:Database Administration (DBA),EDP/MIS,Network Administration,H/W Installation/Maintenance', 'Role:               System Administrator', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['Software Quality Testing ', 'Automation Testing ', 'Networking ', 'Server ', 'Windows Server ', 'Troubleshooting ', 'Software Installation ', 'Computer Hardware ', 'system administrator ']",Agra (Uttar Pradesh)
614,"['Job Function: Accounting/Tax/Company Secretary/Audit,Finance', 'Industry: Accounting-Tax/Consulting', 'Specialization:Audit & Risk,Back Office,Credit Control & Collections', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']",['Back office executive '],"Asansol (West Bengal), Burdwan (West Bengal), Durgapur (West Bengal), Kolkata (West Bengal), WEST BENGAL (West Bengal)"
615,"['Job Function: Operations/Customer Service/Telecalling/Backend,Corporate Planning/Consulting/Strategy', 'Industry: Apparel/Garments,  Consumer Durables/FMCG', 'Specialization:Business Analysis,Blended Process - Both BPO Type', 'Role:               Business Continuity & Business Planning Manager, Vice President/ GM/ Head - Strategic Management, Technical Support - Asst. Team Lead/ Mentor (Voice), Business Development Manager', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Contractual']",['Management Analyst Business Development '],"Bengaluru/ Bangalore (Karnataka), Chennai (Tamil Nadu), Kolkata (West Bengal), Pune (Maharashtra), Delhi (Delhi)"
